Latitude (deg) , Longitude(deg)  UTM (East) ,, UTM (North) ,, Day ,,, Hour ,, Minute , Wind (m/s) , Wind (deg) , u(m/s) ,, v(m/s) ,, w(m/s) ,," u""(m/s) ",," v""(m/s) ",," w""(m/s) ",, uv(m/s) ,, uw(m/s) ,, vw(m/s) 
39.703129,-7.748782,32960.86,3942.3,10,13,2,6.17792368,248.97058105,   5.63854504    2.16775727 ,2.21801853,2.88471961,2.37000728,0.49688917,1.26014423,-0.0089308,-0.05077694,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,7,4.69599724,248.16511536,   4.24209881    1.69971561 ,1.61021614,0.95695567,1.21760023,0.38066778,0.00279517,-0.16036305,-0.0781973,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,12,4.71186066,242.65066528,   4.01574802    2.07706285 ,1.63266492,1.50440121,1.88552475,0.49161994,0.06487044,-0.109754,-0.11558605,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,17,4.81920481,256.74584961,   4.51861143    1.06433749 ,1.63876367,0.83306295,1.79412222,0.34981826,0.21322192,0.02751641,0.03640219,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,22,4.39247131,271.42654419,   4.33465719   -0.10794583 ,1.85933173,0.91623163,0.47393718,0.23891376,-0.10557074,0.01489514,-0.03316895,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,27,4.50251913,247.64518738,   4.00348711    1.64642525 ,1.51978838,0.9434886,1.74586618,0.34321931,0.182081,-0.04647302,-0.28283766,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,32,4.04377365,240.60943604,   3.37149334    1.89900780 ,1.1563735,1.29362881,1.65337491,0.38002294,0.13268386,-0.11100704,-0.10691287,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,37,4.01246548,252.57859802,   3.75921988    1.17961037 ,1.25910044,0.78300446,0.70493037,0.28400826,0.1975455,-0.03886105,0.12253541,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,42,3.36458135,254.24969482,   3.18928599    0.89948988 ,1.1523205,0.52142447,0.4065007,0.18212011,0.13826631,-0.02681992,-0.04486796,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,47,3.7149229,238.81103516,   3.06663108    1.85641110 ,1.33208382,0.8905254,0.83796346,0.36753786,-0.0292217,-0.09225424,-0.13817026,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,52,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,13,57,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,2,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,7,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,12,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,17,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,22,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,28,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,33,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,38,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,43,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,48,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,53,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,14,58,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,3,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,8,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,13,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,18,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,23,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,28,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,33,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,38,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,43,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,48,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,53,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,15,58,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,3,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,8,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,13,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,18,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,23,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,28,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,33,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,38,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,43,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,48,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,53,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,16,58,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,3,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,8,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,13,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,18,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,23,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,28,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,33,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,38,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,43,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,48,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,53,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,17,58,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,3,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,8,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,13,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,18,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,23,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,28,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,33,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,38,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,43,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,48,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,53,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,18,58,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,3,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,8,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,14,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,19,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,24,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,29,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,34,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,39,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,44,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,49,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,54,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,19,59,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,4,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,9,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,14,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,19,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,24,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,29,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,34,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,39,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,44,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,49,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,54,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,20,59,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,4,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,9,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,14,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,19,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,24,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,29,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,34,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,39,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,44,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,49,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,54,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,21,59,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,4,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,9,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,14,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,19,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,24,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,29,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,34,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,39,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,44,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,49,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,54,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,22,59,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,4,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,9,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,14,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,19,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,24,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,29,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,34,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,39,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,44,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,49,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
39.703129,-7.748782,32960.86,3942.3,10,23,54,          NaN ,          NaN ,          NaN           NaN ,          NaN ,          NaN ,          NaN ,          NaN ,          NaN  ,          NaN ,          NaN ,,,,,,,,,,,,,
